epoch,lr,train_loss,train_acc,train_macro_f1,val_loss,val_acc,val_macro_f1,epoch_sec
18,0.00018501680457838585,1.1312813888914375,0.5643970467596391,0.5681711602531407,1.3417100512046887,0.5086042063869892,0.5307474022062353,41.98509483411908
19,0.00017346516975603465,1.1065438834245915,0.5664479081458592,0.563636183021572,1.183967802310309,0.5736137669583352,0.5926069149035824,41.78393316688016
20,0.00016176886435917675,1.0943218957605276,0.5767022149302707,0.5773593310058933,1.085832321621036,0.5736137670723019,0.5824659390296613,42.11442354088649
21,0.00015,1.065668446691042,0.5824446267676804,0.5864828277218521,1.231974144282806,0.5219885280095824,0.5566345542627783,42.413886041846126
22,0.00013823113564082325,1.0418021692615538,0.5828547990278107,0.5840364474473134,1.1111776211065727,0.5850860423499266,0.6076809107169153,45.089000165928155
23,0.00012653483024396538,1.027205838640759,0.6091058244951638,0.6128091255230723,1.1506138817757996,0.5984703630607853,0.626166078822281,51.111689041834325
24,0.00011498319542161417,0.9880229891862313,0.6119770304016445,0.6187058440806337,1.1299810548585414,0.5831739965178087,0.6074187005362375,52.88412475027144
25,0.00010364745084375787,0.9753862777824183,0.6242821985233798,0.6319088323371298,1.0953083852053145,0.636711280842812,0.6459903728143951,43.72812654217705
26,9.259748514523652e-05,0.9756992629945425,0.6234618540275674,0.6289122578896669,0.953028078060989,0.6692160614703855,0.6606754026922865,46.828501416835934
27,8.190142503906796e-05,0.9802737323058444,0.6218211648403571,0.6189326292384496,1.0585553365729279,0.6175908225216328,0.6361658339934453,45.046713458839804
28,7.162521529260765e-05,0.9516166676450108,0.6251025430680885,0.6307964133569457,0.9505203346905243,0.6615678779709635,0.6625995851591616,47.673593083862215
29,6.183221215612902e-05,0.9544134658315907,0.6296144380639869,0.6341450594080388,0.9512044891116724,0.6558317402466761,0.6494181386517506,46.886994750238955
30,5.258279275047245e-05,0.9405772416096814,0.6218211648892535,0.6230967756665093,1.0557002813820628,0.6290630977992574,0.6519198717530184,46.94329749979079
31,4.393398282201786e-05,0.9281171689373827,0.6316652994746552,0.6375792782522717,0.9842223213917894,0.6634799238600649,0.6753296104639448,51.32439966592938
32,3.5939105159995365e-05,0.9061470931431033,0.6447908121655475,0.6515761447274739,0.9358239176168497,0.6711281074164702,0.6793289729369065,43.93389700027183
33,2.864745084375789e-05,0.9023004926258272,0.6558654635435641,0.6597507641396646,1.015337998392933,0.6328871896344435,0.6583265003717422,43.121928667183965
34,2.2103975346886167e-05,0.886867426818663,0.6579163248075434,0.664330879659802,0.9484789464943267,0.6500956026363555,0.6646706711438626,52.57144391583279
35,1.6349021371744827e-05,0.8806020445369911,0.6476620180964763,0.6555624548465614,0.9495042004047343,0.6730401533055715,0.684266844514439,46.737729041837156
36,1.1418070123306985e-05,0.8742068176684172,0.6628383921246924,0.6720159171128859,0.9487090546132045,0.6749521991946729,0.6854599140450245,44.17270533321425
37,7.341522555726967e-06,0.8600823859683405,0.6706316652994257,0.6792054947011702,0.9323971262397547,0.6673040155812842,0.6713301167429576,43.27019733283669
38,4.1445119403485155e-06,0.8670665166532534,0.6657095980800695,0.6749246331874527,0.9367638489028464,0.6711281074164702,0.6807801924826451,49.02114462479949
39,1.8467489107293506e-06,0.8699887044318295,0.6542247744052502,0.6628915349788336,0.9443860136072221,0.6692160615273689,0.679452774658772,44.88099933275953
40,4.623999400308054e-07,0.868556888304938,0.655045118949959,0.6614436673350764,0.9562181156862306,0.6768642450837743,0.688363010412024,43.027537582907826
