epoch,lr,train_loss,train_acc,train_macro_f1,val_loss,val_acc,val_macro_f1,epoch_sec
1,0.0003,2.077864675760465,0.38433141924495867,0.35029106425265577,1.4223617764321614,0.5353728495182088,0.5407355563659798,50.491076916921884
2,0.00029953760005996916,1.3862318478225195,0.5607054963328977,0.5313759107244155,0.8759844309969113,0.6768642450837743,0.655808684449367,48.780693707987666
3,0.00029815325108927063,1.244026964125426,0.6013125513204304,0.5727913404872224,1.0952093875886832,0.6500956026363555,0.6439783373764905,43.390757457818836
4,0.0002958554880596515,1.0641894448087097,0.6636587366938493,0.6386842865133117,1.549400520826161,0.5525812622352039,0.48925024080005075,43.99012074992061
5,0.00029265847744427303,1.0654359646661054,0.6628383921735888,0.6379278281149661,0.8606463820596953,0.6959847036328872,0.6933371235662077,53.61777174985036
6,0.000288581929876693,0.996889646176533,0.6767842494336379,0.6529824247626089,0.8522607901812056,0.7036328877591266,0.6712754743924039,68.70867579197511
7,0.0002836509786282552,0.8468825604898016,0.7141099262178873,0.6939146126152043,0.8132204045301186,0.7476099428095736,0.7269606384558334,57.634351667016745
8,0.00027789602465311383,0.8172335243792296,0.7239540606566,0.7067621890493556,0.8174071808846002,0.728489484032527,0.7003226168835973,47.297863458283246
9,0.0002713525491562421,0.7967464191880356,0.7333880230185436,0.7112746298594105,1.2969859904586472,0.6137667305154965,0.6365806352111466,48.25333874998614
10,0.00026406089484000466,0.7208541467895853,0.7621000819855581,0.7449450706442371,0.7047183285707725,0.7762906312600605,0.7493197011302015,43.32361983275041
11,0.0002560660171779821,0.73152872054571,0.7547169810831791,0.7336331142986479,0.7236420520746913,0.7705544931938726,0.7613214207337273,45.11853220826015
12,0.0002474172072495276,0.6574112077146598,0.7707136997538966,0.7569107154757163,0.7034925976857173,0.7705544936497398,0.7487843677717881,44.75002024974674
13,0.000238167787843871,0.6640673076842436,0.7785069728797337,0.7642475044457309,0.688179063979344,0.7801147230952465,0.7556226990526878,46.21557470783591
14,0.00022837478470739232,0.6259444329682875,0.7899917965545529,0.7755344155243449,0.6993887275172466,0.7896749519709192,0.7682281726776113,49.990272250026464
15,0.000218098574960932,0.5851438258689774,0.7961443806887651,0.7852001410669245,0.7091929299425669,0.7973231360401751,0.772098984545577,48.921024249866605
16,0.00020740251485476348,0.5694917312306005,0.8014766202049239,0.7876090265421194,0.6388975514052703,0.8107074568650007,0.7941470562256752,44.622634125407785
17,0.00019635254915624213,0.5563061379134606,0.8129614438063987,0.801655518453136,0.8254742130038843,0.7418738048573525,0.7030793242957837,44.924072249792516
18,0.00018501680457838585,0.5614979725279116,0.8055783428551233,0.7914729483631415,0.663807582160027,0.8030592739923962,0.7797793928287806,47.09634874993935
19,0.00017346516975603465,0.4656698345600141,0.8285479901558654,0.8145777129346706,0.6494974202225359,0.7915869978600205,0.7769565317116242,45.090233666822314
20,0.00016176886435917675,0.4697161835906347,0.8310090237410954,0.8227946485465747,0.7332729157452146,0.7973231357552581,0.7892046759908238,44.915577333886176
21,0.00015,0.46998801619621255,0.8375717800987657,0.8285397954160484,0.6145155146062716,0.8087954109758994,0.7841666664944511,48.788086040876806
22,0.00013823113564082325,0.44401692752470434,0.8388022969158289,0.8306960538092898,0.6990929009467648,0.7877629068795855,0.7852544750152946,48.35896816616878
23,0.00012653483024396538,0.40329432093872214,0.8547990156354427,0.848349289497723,0.6895597488200915,0.7915869978600205,0.7863167522884423,43.23472800012678
24,0.00011498319542161417,0.4196467010504501,0.8486464315012305,0.8379717735559472,0.6789454779023194,0.812619502754102,0.799199087356881,45.66697625024244
25,0.00010364745084375787,0.38624382077718583,0.8572600491717763,0.8551693585929436,0.6808622049214051,0.801147227989328,0.7856742199328368,48.713213958311826
26,9.259748514523652e-05,0.40034765217810797,0.8572600491717763,0.8474845848465554,0.6634804464548997,0.8164435945323046,0.8064406097769176,48.69967204192653
27,8.190142503906796e-05,0.341733731604483,0.8740771123383063,0.8702311311805493,0.6635456789520001,0.8126195033239361,0.797517777447897,45.21011949982494
