epoch,lr,train_loss,train_acc,train_macro_f1,val_loss,val_acc,val_macro_f1,epoch_sec
25,0.00010364745084375787,0.7341722028484298,0.7407711238231299,0.7392640071572724,0.8070667921129194,0.7323135760956467,0.7161962028264095,43.576656917110085
26,9.259748514523652e-05,0.741759352551023,0.7485643970712078,0.7427667240557305,0.8085544419334222,0.7571701724260305,0.7505178434575475,45.73489574994892
27,8.190142503906796e-05,0.7258772122947968,0.7444626743232158,0.7380971037891234,0.7714329945425686,0.7476099430944906,0.7438091783539853,45.011931375134736
28,7.162521529260765e-05,0.7115299227885089,0.7530762920426579,0.749042291313525,0.8536622461579726,0.7265774383143758,0.7262296281986464,45.418650541920215
29,6.183221215612902e-05,0.6946397595370373,0.7547169811320755,0.7515954296348628,0.7570904634650761,0.7571701719701632,0.7481432514989617,45.98448962531984
30,5.258279275047245e-05,0.6915426738346279,0.7596390484492245,0.753308168459909,0.7996413876404042,0.7456978965215884,0.7306643892359009,50.785900082904845
31,4.393398282201786e-05,0.6961617477611013,0.7575881870385562,0.7589201843581661,0.7476451626015439,0.7743785848581084,0.7697633768520339,47.233443500008434
32,3.5939105159995365e-05,0.6894618351015525,0.7666119770303528,0.7682900807908213,0.7264591964891263,0.78967495265472,0.7875601652068875,46.90754862502217
33,2.864745084375789e-05,0.6751252996618382,0.7797374897945896,0.7699256434349624,0.7198466783955721,0.7973231356412913,0.7933937196805588,45.69000454200432
34,2.2103975346886167e-05,0.6606081262585372,0.7666119770792491,0.7675401658667937,0.7386353986896931,0.7877629068795855,0.790983713484174,42.36922337533906
35,1.6349021371744827e-05,0.6614996220265577,0.7698933552580842,0.768073170334418,0.7267432213969258,0.7858508609904842,0.7885257209309877,45.55127025023103
36,1.1418070123306985e-05,0.6620671483118873,0.78465955702617,0.7832365002496545,0.7272549558779934,0.7877629068795855,0.7876396952754707,45.69024720881134
37,7.341522555726967e-06,0.6571741052540332,0.7711238719773547,0.7688781839261754,0.7187012949135746,0.7973231363250922,0.8022221769603706,48.2977793328464
38,4.1445119403485155e-06,0.6390934575278804,0.7887612797863861,0.7878522455098311,0.7101226189168416,0.7858508609904842,0.7850474860025833,42.703672083094716
39,1.8467489107293506e-06,0.6632890908614449,0.7809680065627563,0.780922831515024,0.7144229308369054,0.7877629067656187,0.7874860011020279,44.85197150008753
40,4.623999400308054e-07,0.6504851052563536,0.7744052502539824,0.7739250525535619,0.7120027072570976,0.7858508609904842,0.7875393183618383,42.61992199998349
