epoch,lr,train_loss,train_acc,train_macro_f1,val_loss,val_acc,val_macro_f1,epoch_sec
23,0.00012653483024396538,0.432486232626844,0.8531583264971287,0.8447564401617257,0.5769085696048992,0.8183556409912401,0.8079125006571852,41.71401329198852
24,0.00011498319542161417,0.4084844204908125,0.861771944216571,0.854364011246593,0.6038393650638442,0.8068833649728312,0.8019958391761902,43.14369349973276
25,0.00010364745084375787,0.4002976515578676,0.8638228055294466,0.85638188593278,0.5857843225590358,0.8279158704367469,0.8139916524780292,45.914262333884835
26,9.259748514523652e-05,0.40068299893574016,0.8650533224443024,0.857118638716028,0.514363167162835,0.8374760998822535,0.8293963049336547,42.690500458702445
27,8.190142503906796e-05,0.3880951794764368,0.8621821165133735,0.8565788683293224,0.5126275589999459,0.8336520075342168,0.8263355310159893,51.925822499673814
28,7.162521529260765e-05,0.376718709369093,0.8691550450700536,0.8614129503972233,0.5105378328044373,0.8298279163258482,0.8254714673239617,41.75103012472391
29,6.183221215612902e-05,0.3335251194517372,0.8855619359642292,0.8830727057539149,0.5010386804549689,0.8527724664252301,0.8420553068009617,45.59885129192844
30,5.258279275047245e-05,0.341683270087293,0.8851517637407711,0.8774886658239225,0.4957890444458329,0.8451242828688248,0.8352697030735582,50.342525749932975
31,4.393398282201786e-05,0.34797508790905696,0.8777686627894958,0.8728862191232309,0.5116466112847994,0.8393881457713548,0.8333277850401866,49.32743754098192
32,3.5939105159995365e-05,0.3578256033391518,0.8831009023789992,0.8766351360426776,0.5141201507065082,0.8489483752168615,0.8449759133186528,47.29596108291298
33,2.864745084375789e-05,0.339920680331245,0.8888433141430643,0.883432524645019,0.5104216846635647,0.8413001916604562,0.8420436424578741,48.73372274963185
34,2.2103975346886167e-05,0.32142811954950484,0.8888433141919606,0.8846587024228926,0.4789201343720547,0.8432122375495575,0.8326442693514151,48.06821891665459
35,1.6349021371744827e-05,0.3248436370523764,0.8900738310090238,0.8842001129443153,0.481448147652482,0.8413001916604562,0.8343524121123505,47.47866924991831
36,1.1418070123306985e-05,0.3225546352583625,0.8929450369644009,0.8897733050625398,0.4717539290169229,0.8527724669950643,0.8441003291369469,48.408895042259246
37,7.341522555726967e-06,0.3170589677029892,0.8941755536836713,0.8881338663183854,0.47449882810020083,0.8489483752168615,0.8393379790764314,51.3056805417873
38,4.1445119403485155e-06,0.3262053230338844,0.8884331418707099,0.8828902993909165,0.4744831779490921,0.8527724669950643,0.8459976970715989,51.45802512485534
39,1.8467489107293506e-06,0.29583580137961607,0.9011484823136959,0.897684416328081,0.47965641573327905,0.8508604211059628,0.8430990741487809,50.31564554106444
40,4.623999400308054e-07,0.2816211142018743,0.9048400328137818,0.9037569336760608,0.4721782857099865,0.8527724669950643,0.8460537027228577,52.322981250006706
