epoch,lr,train_loss,train_acc,train_macro_f1,val_loss,val_acc,val_macro_f1,epoch_sec
1,0.0003,1.7377017484129795,0.39376538148466145,0.36622030966186725,1.4285717489158674,0.5277246656768865,0.5132755559004305,37.190284290816635
2,0.00029953760005996916,1.2665309413619663,0.5561936012636549,0.5308368795620038,1.05874090600424,0.6443594649120681,0.6269596079670322,49.908415250014514
3,0.00029815325108927063,1.0926953104307067,0.6312551272023008,0.6109361175268705,1.585831018296528,0.4760994266141669,0.4972568082994158,46.695867291186005
4,0.0002958554880596515,0.9876133316212545,0.6607875307140241,0.6421922881079898,0.882995095695182,0.7036328870753257,0.7005252052374406,48.91554770804942
5,0.00029265847744427303,0.9038115110037461,0.6952420016406891,0.6755613466111787,1.0267025245991082,0.6520076483545066,0.6602896322340994,45.458153625018895
6,0.000288581929876693,0.8414412554998296,0.7202625103032032,0.6997854740416677,0.8651946436606676,0.7017208413001912,0.6858564853278717,46.238344584126025
7,0.0002836509786282552,0.8003670308705331,0.717391304347826,0.7002721399058451,0.8536728054114099,0.7304015299786117,0.7340509596685294,42.108739874791354
8,0.00027789602465311383,0.7411412365911827,0.7481542247255089,0.7307555860269657,0.8216417158880835,0.7265774377445418,0.723725268652563,38.44306233432144
9,0.0002713525491562421,0.7035853591876698,0.7538966366118148,0.7379234739125174,0.9376912960358833,0.6978967498069055,0.6941058222329494,40.02179304184392
10,0.00026406089484000466,0.6954463681204579,0.7616899097132037,0.7453986545054824,0.6998138498393801,0.76673040141567,0.7531565568413983,51.0521880001761
11,0.0002560660171779821,0.6504081087194573,0.7817883511563615,0.7705902388175355,0.8284965183151384,0.705544933648228,0.6964495079853482,43.458667332772166
12,0.0002474172072495276,0.6365323523892253,0.7801476619691512,0.7668395265792898,0.6658694380555964,0.7686424477606385,0.7547539150294711,40.913224750198424
13,0.000238167787843871,0.6058647446792765,0.7969647251845775,0.7819239766768032,0.9684202871632621,0.7055449329644271,0.6964437924126909,43.82839854201302
14,0.00022837478470739232,0.6513900549515433,0.7793273174244425,0.75801769120167,0.6981846666244886,0.7762906307472097,0.76253641842201,42.20449283299968
15,0.000218098574960932,0.5776346733792088,0.8059885151274777,0.7944684097706629,0.6534164085784788,0.7934990438630887,0.7790584878419242,43.83515491709113
16,0.00020740251485476348,0.5315252197287531,0.8248564397046759,0.8147145200926259,0.6013353300596058,0.7992351814164258,0.7870156125356583,40.69189212517813
17,0.00019635254915624213,0.5169811978312767,0.8289581624771162,0.8126851573998403,0.7295404726187085,0.7724665397667748,0.7776060698865837,46.277892500162125
18,0.00018501680457838585,0.5151529576174053,0.829778507021825,0.8171317156397923,0.6918670886105379,0.7801147226393793,0.7603086331601041,48.48327974975109
19,0.00017346516975603465,0.5336087356345198,0.8215750615747373,0.808541545839482,0.8153937065806489,0.7284894842034773,0.7375038494272792,42.299563500098884
20,0.00016176886435917675,0.48751266380134817,0.8318293683347006,0.820524841074783,0.6734635358102918,0.783938814987416,0.7695516770826106,42.884811375290155
21,0.00015,0.48345440401221224,0.8342904019199305,0.8234924581558009,0.6011422087311973,0.8164435951021388,0.8066349189430021,42.63910700008273
22,0.00013823113564082325,0.41996913216855314,0.862182116440029,0.8529578354341967,0.7027260482197282,0.7667304018715372,0.7800921175623785,43.2465249998495
23,0.00012653483024396538,0.41169325478063246,0.8572600492451209,0.8496415314735819,0.6148304200765051,0.8145315492130374,0.8015361651557551,40.64769250014797
24,0.00011498319542161417,0.42986638165576424,0.8506972928141061,0.8423917240088385,0.6554408460912468,0.8030592738784295,0.808928603048096,43.941542875021696
25,0.00010364745084375787,0.4013731392609281,0.8556193600823588,0.8461113171900493,0.5711280635734362,0.82409177808871,0.8098153134358569,42.54360225005075
26,9.259748514523652e-05,0.3871870639140338,0.8662838392613655,0.8600445572177442,0.5530834543887333,0.8221797321996087,0.8157733545646126,42.7224732497707
27,8.190142503906796e-05,0.382357489241255,0.8720262510254306,0.8658586166190891,0.5833575958047724,0.82409177808871,0.8072136639317845,43.45966295758262
